id	chrom	len	cumul
scaff_group_008	WSYH01004165.1	56516	373621741
scaff_group_008	WSYH01004166.1	56512	373678253
scaff_group_008	WSYH01004167.1	56481	373734734
scaff_group_008	WSYH01004168.1	56466	373791200
scaff_group_008	WSYH01004169.1	56465	373847665
scaff_group_008	WSYH01004170.1	56460	373904125
scaff_group_008	WSYH01004171.1	56441	373960566
scaff_group_008	WSYH01000437.1	208104	374168670
scaff_group_008	WSYH01004172.1	56433	374225103
scaff_group_008	WSYH01004173.1	56416	374281519
scaff_group_008	WSYH01004174.1	56387	374337906
scaff_group_008	WSYH01004175.1	56375	374394281
scaff_group_008	WSYH01004176.1	56374	374450655
scaff_group_008	WSYH01004177.1	56368	374507023
scaff_group_008	WSYH01004178.1	56343	374563366
scaff_group_008	WSYH01004179.1	56336	374619702
scaff_group_008	WSYH01004180.1	56329	374676031
scaff_group_008	WSYH01004181.1	56316	374732347
scaff_group_008	WSYH01000438.1	208038	374940385
scaff_group_008	WSYH01004182.1	56314	374996699
scaff_group_008	WSYH01004183.1	56291	375052990
scaff_group_008	WSYH01004184.1	56289	375109279
scaff_group_008	WSYH01004185.1	56281	375165560
scaff_group_008	WSYH01004186.1	56271	375221831
scaff_group_008	WSYH01004187.1	56268	375278099
scaff_group_008	WSYH01004188.1	56267	375334366
scaff_group_008	WSYH01004189.1	56264	375390630
scaff_group_008	WSYH01004190.1	56256	375446886
scaff_group_008	WSYH01004191.1	56224	375503110
scaff_group_008	WSYH01000439.1	207546	375710656
scaff_group_008	WSYH01004192.1	56219	375766875
scaff_group_008	WSYH01004193.1	56215	375823090
scaff_group_008	WSYH01004194.1	56192	375879282
scaff_group_008	WSYH01004195.1	56191	375935473
scaff_group_008	WSYH01004196.1	56189	375991662
scaff_group_008	WSYH01004197.1	56157	376047819
scaff_group_008	WSYH01004198.1	56148	376103967
scaff_group_008	WSYH01004199.1	56145	376160112
scaff_group_008	WSYH01004200.1	56125	376216237
scaff_group_008	WSYH01004201.1	56114	376272351
scaff_group_008	WSYH01000440.1	207501	376479852
scaff_group_008	WSYH01004202.1	56104	376535956
scaff_group_008	WSYH01004203.1	56094	376592050
scaff_group_008	WSYH01004204.1	56079	376648129
scaff_group_008	WSYH01004205.1	56051	376704180
scaff_group_008	WSYH01004206.1	56038	376760218
scaff_group_008	WSYH01004207.1	56021	376816239
scaff_group_008	WSYH01004208.1	56012	376872251
scaff_group_008	WSYH01004209.1	55998	376928249
scaff_group_008	WSYH01004210.1	55995	376984244
scaff_group_008	WSYH01004212.1	55951	377040195
scaff_group_008	WSYH01000441.1	207452	377247647
scaff_group_008	WSYH01004211.1	55962	377303609
scaff_group_008	WSYH01004213.1	55911	377359520
scaff_group_008	WSYH01004214.1	55910	377415430
scaff_group_008	WSYH01004215.1	55894	377471324
scaff_group_008	WSYH01004216.1	55866	377527190
scaff_group_008	WSYH01004217.1	55848	377583038
scaff_group_008	WSYH01004218.1	55846	377638884
scaff_group_008	WSYH01004219.1	55837	377694721
scaff_group_008	WSYH01004220.1	55817	377750538
scaff_group_008	WSYH01004221.1	55814	377806352
scaff_group_008	WSYH01000064.1	374106	378180458
scaff_group_008	WSYH01000442.1	206578	378387036
scaff_group_008	WSYH01004222.1	55812	378442848
scaff_group_008	WSYH01004223.1	55811	378498659
scaff_group_008	WSYH01004224.1	55792	378554451
scaff_group_008	WSYH01004225.1	55778	378610229
scaff_group_008	WSYH01004226.1	55762	378665991
scaff_group_008	WSYH01004227.1	55760	378721751
scaff_group_008	WSYH01004228.1	55753	378777504
scaff_group_008	WSYH01004229.1	55747	378833251
scaff_group_008	WSYH01004230.1	55745	378888996
scaff_group_008	WSYH01004231.1	55727	378944723
scaff_group_008	WSYH01000443.1	206490	379151213
scaff_group_008	WSYH01004232.1	55719	379206932
scaff_group_008	WSYH01004233.1	55682	379262614
scaff_group_008	WSYH01004234.1	55681	379318295
scaff_group_008	WSYH01004235.1	55665	379373960
scaff_group_008	WSYH01004236.1	55656	379429616
scaff_group_008	WSYH01004237.1	55655	379485271
scaff_group_008	WSYH01004238.1	55645	379540916
scaff_group_008	WSYH01004239.1	55630	379596546
scaff_group_008	WSYH01004240.1	55617	379652163
scaff_group_008	WSYH01004241.1	55594	379707757
scaff_group_008	WSYH01000444.1	206361	379914118
scaff_group_008	WSYH01004242.1	55589	379969707
scaff_group_008	WSYH01004243.1	55589	380025296
scaff_group_008	WSYH01004244.1	55582	380080878
scaff_group_008	WSYH01004245.1	55580	380136458
scaff_group_008	WSYH01004246.1	55578	380192036
scaff_group_008	WSYH01004247.1	55558	380247594
scaff_group_008	WSYH01004248.1	55535	380303129
scaff_group_008	WSYH01004249.1	55529	380358658
scaff_group_008	WSYH01004250.1	55520	380414178
scaff_group_008	WSYH01004251.1	55517	380469695
scaff_group_008	WSYH01000445.1	206335	380676030
scaff_group_008	WSYH01004252.1	55515	380731545
scaff_group_008	WSYH01004253.1	55502	380787047
scaff_group_008	WSYH01004254.1	55499	380842546
scaff_group_008	WSYH01004255.1	55494	380898040
scaff_group_008	WSYH01004256.1	55489	380953529
scaff_group_008	WSYH01004257.1	55485	381009014
scaff_group_008	WSYH01004258.1	55450	381064464
scaff_group_008	WSYH01004259.1	55436	381119900
scaff_group_008	WSYH01004260.1	55435	381175335
scaff_group_008	WSYH01004261.1	55419	381230754
scaff_group_008	WSYH01000446.1	206299	381437053
scaff_group_008	WSYH01004262.1	55419	381492472
scaff_group_008	WSYH01004263.1	55405	381547877
scaff_group_008	WSYH01004264.1	55403	381603280
scaff_group_008	WSYH01004265.1	55392	381658672
scaff_group_008	WSYH01004266.1	55326	381713998
scaff_group_008	WSYH01004267.1	55301	381769299
scaff_group_008	WSYH01004268.1	55296	381824595
scaff_group_008	WSYH01004269.1	55293	381879888
scaff_group_008	WSYH01004270.1	55288	381935176
scaff_group_008	WSYH01004271.1	55287	381990463
scaff_group_008	WSYH01000447.1	206230	382196693
scaff_group_008	WSYH01004272.1	55280	382251973
scaff_group_008	WSYH01004273.1	55262	382307235
scaff_group_008	WSYH01004274.1	55246	382362481
scaff_group_008	WSYH01004275.1	55241	382417722
scaff_group_008	WSYH01004276.1	55238	382472960
scaff_group_008	WSYH01004277.1	55222	382528182
scaff_group_008	WSYH01004278.1	55221	382583403
scaff_group_008	WSYH01004279.1	55198	382638601
scaff_group_008	WSYH01004280.1	55194	382693795
scaff_group_008	WSYH01004281.1	55184	382748979
scaff_group_008	WSYH01000448.1	206139	382955118
scaff_group_008	WSYH01004282.1	55163	383010281
scaff_group_008	WSYH01004283.1	55135	383065416
scaff_group_008	WSYH01004284.1	55123	383120539
scaff_group_008	WSYH01004285.1	55106	383175645
scaff_group_008	WSYH01004286.1	55093	383230738
scaff_group_008	WSYH01004287.1	55087	383285825
scaff_group_008	WSYH01004288.1	55080	383340905
scaff_group_008	WSYH01004289.1	55071	383395976
scaff_group_008	WSYH01004290.1	55070	383451046
scaff_group_008	WSYH01004291.1	55062	383506108
scaff_group_008	WSYH01000449.1	206121	383712229
scaff_group_008	WSYH01004292.1	55022	383767251
scaff_group_008	WSYH01004293.1	55021	383822272
scaff_group_008	WSYH01004294.1	55014	383877286
scaff_group_008	WSYH01004295.1	55008	383932294
scaff_group_008	WSYH01004296.1	54970	383987264
scaff_group_008	WSYH01004297.1	54967	384042231
scaff_group_008	WSYH01004298.1	54906	384097137
scaff_group_008	WSYH01004299.1	54906	384152043
scaff_group_008	WSYH01004300.1	54903	384206946
scaff_group_008	WSYH01004301.1	54878	384261824
scaff_group_008	WSYH01000450.1	206046	384467870
scaff_group_008	WSYH01004302.1	54871	384522741
scaff_group_008	WSYH01004303.1	54858	384577599
scaff_group_008	WSYH01004304.1	54850	384632449
scaff_group_008	WSYH01004305.1	54848	384687297
scaff_group_008	WSYH01004306.1	54800	384742097
scaff_group_008	WSYH01004307.1	54799	384796896
scaff_group_008	WSYH01004308.1	54791	384851687
scaff_group_008	WSYH01004309.1	54739	384906426
scaff_group_008	WSYH01004310.1	54719	384961145
scaff_group_008	WSYH01004311.1	54715	385015860
scaff_group_008	WSYH01000451.1	206027	385221887
scaff_group_008	WSYH01004312.1	54702	385276589
scaff_group_008	WSYH01004313.1	54700	385331289
scaff_group_008	WSYH01004314.1	54692	385385981
scaff_group_008	WSYH01004315.1	54659	385440640
scaff_group_008	WSYH01004316.1	54649	385495289
scaff_group_008	WSYH01004317.1	54642	385549931
scaff_group_008	WSYH01004318.1	54633	385604564
scaff_group_008	WSYH01004319.1	54631	385659195
scaff_group_008	WSYH01004320.1	54624	385713819
scaff_group_008	WSYH01004321.1	54613	385768432
scaff_group_008	WSYH01000065.1	373405	386141837
scaff_group_008	WSYH01000452.1	205881	386347718
scaff_group_008	WSYH01004322.1	54604	386402322
scaff_group_008	WSYH01004323.1	54599	386456921
scaff_group_008	WSYH01004324.1	54593	386511514
scaff_group_008	WSYH01004325.1	54593	386566107
scaff_group_008	WSYH01004326.1	54583	386620690
scaff_group_008	WSYH01004327.1	54546	386675236
scaff_group_008	WSYH01004328.1	54542	386729778
scaff_group_008	WSYH01004329.1	54505	386784283
scaff_group_008	WSYH01004330.1	54454	386838737
scaff_group_008	WSYH01004331.1	54448	386893185
scaff_group_008	WSYH01000453.1	205784	387098969
scaff_group_008	WSYH01004332.1	54445	387153414
scaff_group_008	WSYH01004333.1	54433	387207847
scaff_group_008	WSYH01004334.1	54433	387262280
scaff_group_008	WSYH01004335.1	54431	387316711
scaff_group_008	WSYH01004336.1	54409	387371120
scaff_group_008	WSYH01004337.1	54409	387425529
scaff_group_008	WSYH01004338.1	54396	387479925
scaff_group_008	WSYH01004339.1	54392	387534317
scaff_group_008	WSYH01004340.1	54388	387588705
scaff_group_008	WSYH01004341.1	54339	387643044
scaff_group_008	WSYH01000454.1	205678	387848722
scaff_group_008	WSYH01004342.1	54339	387903061
scaff_group_008	WSYH01004343.1	54316	387957377
scaff_group_008	WSYH01004344.1	54311	388011688
scaff_group_008	WSYH01004345.1	54305	388065993
scaff_group_008	WSYH01004346.1	54300	388120293
scaff_group_008	WSYH01004347.1	54294	388174587
scaff_group_008	WSYH01004348.1	54256	388228843
scaff_group_008	WSYH01004349.1	54245	388283088
scaff_group_008	WSYH01004350.1	54226	388337314
scaff_group_008	WSYH01004351.1	54219	388391533
scaff_group_008	WSYH01000455.1	205587	388597120
scaff_group_008	WSYH01004352.1	54201	388651321
scaff_group_008	WSYH01004353.1	54187	388705508
scaff_group_008	WSYH01004354.1	54170	388759678
scaff_group_008	WSYH01004355.1	54161	388813839
scaff_group_008	WSYH01004356.1	54154	388867993
scaff_group_008	WSYH01004357.1	54148	388922141
scaff_group_008	WSYH01004358.1	54144	388976285
scaff_group_008	WSYH01004359.1	54133	389030418
scaff_group_008	WSYH01004360.1	54130	389084548
scaff_group_008	WSYH01004361.1	54123	389138671
scaff_group_008	WSYH01000456.1	205504	389344175
scaff_group_008	WSYH01004362.1	54112	389398287
scaff_group_008	WSYH01004363.1	54109	389452396
scaff_group_008	WSYH01004364.1	54103	389506499
scaff_group_008	WSYH01004365.1	54091	389560590
scaff_group_008	WSYH01004366.1	54084	389614674
scaff_group_008	WSYH01004367.1	54078	389668752
scaff_group_008	WSYH01004368.1	54065	389722817
scaff_group_008	WSYH01004369.1	54059	389776876
scaff_group_008	WSYH01004370.1	54051	389830927
scaff_group_008	WSYH01004371.1	54036	389884963
scaff_group_008	WSYH01000457.1	205217	390090180
scaff_group_008	WSYH01004372.1	54012	390144192
scaff_group_008	WSYH01004373.1	53996	390198188
scaff_group_008	WSYH01004374.1	53994	390252182
scaff_group_008	WSYH01004375.1	53991	390306173
scaff_group_008	WSYH01004376.1	53987	390360160
scaff_group_008	WSYH01004377.1	53955	390414115
scaff_group_008	WSYH01004378.1	53931	390468046
scaff_group_008	WSYH01004379.1	53920	390521966
scaff_group_008	WSYH01004380.1	53917	390575883
scaff_group_008	WSYH01004381.1	53900	390629783
scaff_group_008	WSYH01000458.1	204706	390834489
scaff_group_008	WSYH01004382.1	53895	390888384
scaff_group_008	WSYH01004383.1	53880	390942264
scaff_group_008	WSYH01004384.1	53875	390996139
scaff_group_008	WSYH01004385.1	53875	391050014
scaff_group_008	WSYH01004386.1	53853	391103867
scaff_group_008	WSYH01004387.1	53841	391157708
scaff_group_008	WSYH01004388.1	53822	391211530
scaff_group_008	WSYH01004389.1	53821	391265351
scaff_group_008	WSYH01004390.1	53820	391319171
scaff_group_008	WSYH01004391.1	53793	391372964
scaff_group_008	WSYH01000459.1	204540	391577504
scaff_group_008	WSYH01004392.1	53792	391631296
scaff_group_008	WSYH01004393.1	53778	391685074
scaff_group_008	WSYH01004394.1	53775	391738849
scaff_group_008	WSYH01004395.1	53752	391792601
scaff_group_008	WSYH01004396.1	53745	391846346
scaff_group_008	WSYH01004397.1	53708	391900054
scaff_group_008	WSYH01004398.1	53702	391953756
scaff_group_008	WSYH01004399.1	53671	392007427
scaff_group_008	WSYH01004400.1	53670	392061097
scaff_group_008	WSYH01004401.1	53667	392114764
scaff_group_008	WSYH01000460.1	204496	392319260
scaff_group_008	WSYH01004402.1	53657	392372917
scaff_group_008	WSYH01004403.1	53648	392426565
scaff_group_008	WSYH01004404.1	53644	392480209
scaff_group_008	WSYH01004405.1	53635	392533844
scaff_group_008	WSYH01004406.1	53622	392587466
scaff_group_008	WSYH01004407.1	53585	392641051
scaff_group_008	WSYH01004408.1	53584	392694635
scaff_group_008	WSYH01004409.1	53570	392748205
scaff_group_008	WSYH01004410.1	53565	392801770
scaff_group_008	WSYH01004411.1	53553	392855323
scaff_group_008	WSYH01000461.1	203963	393059286
scaff_group_008	WSYH01004412.1	53553	393112839
scaff_group_008	WSYH01004413.1	53551	393166390
scaff_group_008	WSYH01004414.1	53551	393219941
scaff_group_008	WSYH01004415.1	53551	393273492
scaff_group_008	WSYH01004416.1	53540	393327032
scaff_group_008	WSYH01004417.1	53507	393380539
scaff_group_008	WSYH01004418.1	53480	393434019
scaff_group_008	WSYH01004419.1	53470	393487489
scaff_group_008	WSYH01004420.1	53459	393540948
scaff_group_008	WSYH01004421.1	53457	393594405
scaff_group_008	WSYH01000066.1	372284	393966689
scaff_group_008	WSYH01000462.1	203872	394170561
scaff_group_008	WSYH01004422.1	53454	394224015
scaff_group_008	WSYH01004423.1	53447	394277462
scaff_group_008	WSYH01004424.1	53444	394330906
scaff_group_008	WSYH01004425.1	53426	394384332
scaff_group_008	WSYH01004426.1	53398	394437730
scaff_group_008	WSYH01004427.1	53395	394491125
scaff_group_008	WSYH01004428.1	53379	394544504
scaff_group_008	WSYH01004429.1	53376	394597880
scaff_group_008	WSYH01004430.1	53362	394651242
scaff_group_008	WSYH01004431.1	53357	394704599
scaff_group_008	WSYH01000463.1	203476	394908075
scaff_group_008	WSYH01004432.1	53335	394961410
scaff_group_008	WSYH01004433.1	53328	395014738
scaff_group_008	WSYH01004434.1	53325	395068063
scaff_group_008	WSYH01004435.1	53300	395121363
scaff_group_008	WSYH01004436.1	53298	395174661
scaff_group_008	WSYH01004437.1	53291	395227952
scaff_group_008	WSYH01004438.1	53290	395281242
scaff_group_008	WSYH01004439.1	53288	395334530
scaff_group_008	WSYH01004440.1	53286	395387816
scaff_group_008	WSYH01004441.1	53270	395441086
scaff_group_008	WSYH01000464.1	203434	395644520
scaff_group_008	WSYH01004442.1	53264	395697784
scaff_group_008	WSYH01004443.1	53262	395751046
scaff_group_008	WSYH01004444.1	53249	395804295
scaff_group_008	WSYH01004445.1	53238	395857533
scaff_group_008	WSYH01004446.1	53226	395910759
scaff_group_008	WSYH01004447.1	53223	395963982
scaff_group_008	WSYH01004448.1	53218	396017200
scaff_group_008	WSYH01004449.1	53212	396070412
scaff_group_008	WSYH01004450.1	53211	396123623
scaff_group_008	WSYH01004451.1	53208	396176831
scaff_group_008	WSYH01000465.1	203305	396380136
scaff_group_008	WSYH01004452.1	53188	396433324
scaff_group_008	WSYH01004453.1	53165	396486489
scaff_group_008	WSYH01004454.1	53147	396539636
scaff_group_008	WSYH01004455.1	53139	396592775
scaff_group_008	WSYH01004456.1	53129	396645904
scaff_group_008	WSYH01004457.1	53120	396699024
scaff_group_008	WSYH01004458.1	53109	396752133
scaff_group_008	WSYH01004459.1	53100	396805233
scaff_group_008	WSYH01004460.1	53092	396858325
scaff_group_008	WSYH01004461.1	53092	396911417
scaff_group_008	WSYH01000466.1	203243	397114660
scaff_group_008	WSYH01004462.1	53077	397167737
scaff_group_008	WSYH01004463.1	53077	397220814
scaff_group_008	WSYH01004464.1	53063	397273877
scaff_group_008	WSYH01004465.1	53061	397326938
scaff_group_008	WSYH01004466.1	53056	397379994
scaff_group_008	WSYH01004467.1	53055	397433049
scaff_group_008	WSYH01004468.1	53005	397486054
scaff_group_008	WSYH01004469.1	52981	397539035
scaff_group_008	WSYH01004470.1	52976	397592011
scaff_group_008	WSYH01004471.1	52976	397644987
scaff_group_008	WSYH01000467.1	203049	397848036
scaff_group_008	WSYH01004472.1	52975	397901011
scaff_group_008	WSYH01004473.1	52973	397953984
scaff_group_008	WSYH01004474.1	52965	398006949
scaff_group_008	WSYH01004475.1	52963	398059912
scaff_group_008	WSYH01004476.1	52962	398112874
scaff_group_008	WSYH01004477.1	52955	398165829
scaff_group_008	WSYH01004478.1	52943	398218772
scaff_group_008	WSYH01004479.1	52916	398271688
scaff_group_008	WSYH01004480.1	52913	398324601
scaff_group_008	WSYH01004481.1	52885	398377486
scaff_group_008	WSYH01000468.1	202899	398580385
scaff_group_008	WSYH01004482.1	52880	398633265
scaff_group_008	WSYH01004483.1	52865	398686130
scaff_group_008	WSYH01004484.1	52864	398738994
scaff_group_008	WSYH01004485.1	52861	398791855
scaff_group_008	WSYH01004486.1	52861	398844716
scaff_group_008	WSYH01004487.1	52856	398897572
scaff_group_008	WSYH01004488.1	52854	398950426
scaff_group_008	WSYH01004489.1	52848	399003274
scaff_group_008	WSYH01004490.1	52834	399056108
scaff_group_008	WSYH01004491.1	52819	399108927
scaff_group_008	WSYH01000469.1	202147	399311074
scaff_group_008	WSYH01004492.1	52818	399363892
scaff_group_008	WSYH01004493.1	52813	399416705
scaff_group_008	WSYH01004494.1	52806	399469511
scaff_group_008	WSYH01004495.1	52798	399522309
scaff_group_008	WSYH01004496.1	52796	399575105
scaff_group_008	WSYH01004497.1	52777	399627882
scaff_group_008	WSYH01004498.1	52777	399680659
scaff_group_008	WSYH01004499.1	52753	399733412
scaff_group_008	WSYH01004500.1	52752	399786164
scaff_group_008	WSYH01004501.1	52740	399838904
scaff_group_009	WSYH01000470.1	201823	400040727
scaff_group_009	WSYH01004502.1	52735	400093462
scaff_group_009	WSYH01004503.1	52724	400146186
scaff_group_009	WSYH01004504.1	52718	400198904
scaff_group_009	WSYH01004505.1	52711	400251615
scaff_group_009	WSYH01004506.1	52700	400304315
scaff_group_009	WSYH01004507.1	52698	400357013
scaff_group_009	WSYH01004508.1	52690	400409703
scaff_group_009	WSYH01004509.1	52670	400462373
scaff_group_009	WSYH01004510.1	52660	400515033
scaff_group_009	WSYH01004511.1	52659	400567692
scaff_group_009	WSYH01000471.1	201721	400769413
scaff_group_009	WSYH01004512.1	52658	400822071
scaff_group_009	WSYH01004513.1	52655	400874726
scaff_group_009	WSYH01004514.1	52647	400927373
scaff_group_009	WSYH01004515.1	52640	400980013
scaff_group_009	WSYH01004516.1	52634	401032647
scaff_group_009	WSYH01004517.1	52634	401085281
scaff_group_009	WSYH01004518.1	52632	401137913
scaff_group_009	WSYH01004519.1	52631	401190544
scaff_group_009	WSYH01004520.1	52630	401243174
scaff_group_009	WSYH01004521.1	52618	401295792
scaff_group_009	WSYH01000067.1	372116	401667908
scaff_group_009	WSYH01000472.1	201548	401869456
scaff_group_009	WSYH01004522.1	52608	401922064
scaff_group_009	WSYH01004523.1	52580	401974644
scaff_group_009	WSYH01004524.1	52561	402027205
scaff_group_009	WSYH01004525.1	52548	402079753
scaff_group_009	WSYH01004526.1	52542	402132295
scaff_group_009	WSYH01004527.1	52537	402184832
scaff_group_009	WSYH01004528.1	52532	402237364
scaff_group_009	WSYH01004529.1	52522	402289886
scaff_group_009	WSYH01004530.1	52519	402342405
scaff_group_009	WSYH01004531.1	52510	402394915
scaff_group_009	WSYH01000473.1	201474	402596389
scaff_group_009	WSYH01004532.1	52508	402648897
scaff_group_009	WSYH01004533.1	52473	402701370
scaff_group_009	WSYH01004534.1	52464	402753834
scaff_group_009	WSYH01004535.1	52458	402806292
scaff_group_009	WSYH01004536.1	52457	402858749
scaff_group_009	WSYH01004537.1	52455	402911204
scaff_group_009	WSYH01004538.1	52448	402963652
scaff_group_009	WSYH01004539.1	52394	403016046
scaff_group_009	WSYH01004540.1	52393	403068439
scaff_group_009	WSYH01004541.1	52354	403120793
scaff_group_009	WSYH01000474.1	201418	403322211
scaff_group_009	WSYH01004542.1	52352	403374563
scaff_group_009	WSYH01004543.1	52332	403426895
scaff_group_009	WSYH01004544.1	52332	403479227
scaff_group_009	WSYH01004545.1	52314	403531541
scaff_group_009	WSYH01004546.1	52281	403583822
scaff_group_009	WSYH01004547.1	52268	403636090
scaff_group_009	WSYH01004548.1	52255	403688345
scaff_group_009	WSYH01004549.1	52252	403740597
scaff_group_009	WSYH01004550.1	52218	403792815
scaff_group_009	WSYH01004551.1	52207	403845022
scaff_group_009	WSYH01000475.1	201414	404046436
scaff_group_009	WSYH01004552.1	52207	404098643
scaff_group_009	WSYH01004553.1	52205	404150848
scaff_group_009	WSYH01004554.1	52199	404203047
scaff_group_009	WSYH01004555.1	52198	404255245
scaff_group_009	WSYH01004556.1	52186	404307431
scaff_group_009	WSYH01004557.1	52171	404359602
scaff_group_009	WSYH01004558.1	52153	404411755
scaff_group_009	WSYH01004559.1	52130	404463885
scaff_group_009	WSYH01004560.1	52111	404515996
scaff_group_009	WSYH01004561.1	52107	404568103
scaff_group_009	WSYH01000476.1	201015	404769118
scaff_group_009	WSYH01004562.1	52080	404821198
scaff_group_009	WSYH01004563.1	52077	404873275
scaff_group_009	WSYH01004564.1	52075	404925350
scaff_group_009	WSYH01004565.1	52053	404977403
scaff_group_009	WSYH01004566.1	52031	405029434
scaff_group_009	WSYH01004567.1	52017	405081451
scaff_group_009	WSYH01004568.1	52000	405133451
scaff_group_009	WSYH01004569.1	51997	405185448
scaff_group_009	WSYH01004570.1	51996	405237444
scaff_group_009	WSYH01004571.1	51995	405289439
scaff_group_009	WSYH01000477.1	200936	405490375
scaff_group_009	WSYH01004572.1	51974	405542349
scaff_group_009	WSYH01004573.1	51970	405594319
scaff_group_009	WSYH01004574.1	51959	405646278
scaff_group_009	WSYH01004575.1	51938	405698216
scaff_group_009	WSYH01004576.1	51918	405750134
scaff_group_009	WSYH01004577.1	51900	405802034
scaff_group_009	WSYH01004578.1	51874	405853908
scaff_group_009	WSYH01004579.1	51862	405905770
scaff_group_009	WSYH01004580.1	51850	405957620
scaff_group_009	WSYH01004581.1	51824	406009444
scaff_group_009	WSYH01000478.1	200094	406209538
scaff_group_009	WSYH01004582.1	51812	406261350
scaff_group_009	WSYH01004583.1	51781	406313131
scaff_group_009	WSYH01004584.1	51778	406364909
scaff_group_009	WSYH01004585.1	51776	406416685
scaff_group_009	WSYH01004586.1	51756	406468441
scaff_group_009	WSYH01004587.1	51751	406520192
scaff_group_009	WSYH01004588.1	51742	406571934
scaff_group_009	WSYH01004589.1	51731	406623665
scaff_group_009	WSYH01004590.1	51724	406675389
scaff_group_009	WSYH01004591.1	51721	406727110
scaff_group_009	WSYH01000479.1	199607	406926717
scaff_group_009	WSYH01004592.1	51705	406978422
scaff_group_009	WSYH01004593.1	51697	407030119
scaff_group_009	WSYH01004594.1	51682	407081801
scaff_group_009	WSYH01004595.1	51672	407133473
scaff_group_009	WSYH01004596.1	51655	407185128
scaff_group_009	WSYH01004597.1	51654	407236782
scaff_group_009	WSYH01004598.1	51634	407288416
scaff_group_009	WSYH01004599.1	51619	407340035
scaff_group_009	WSYH01004600.1	51594	407391629
scaff_group_009	WSYH01004601.1	51594	407443223
scaff_group_009	WSYH01000480.1	199483	407642706
scaff_group_009	WSYH01004602.1	51577	407694283
scaff_group_009	WSYH01004603.1	51577	407745860
scaff_group_009	WSYH01004604.1	51575	407797435
scaff_group_009	WSYH01004605.1	51573	407849008
scaff_group_009	WSYH01004606.1	51564	407900572
scaff_group_009	WSYH01004607.1	51547	407952119
scaff_group_009	WSYH01004608.1	51534	408003653
scaff_group_009	WSYH01004609.1	51531	408055184
scaff_group_009	WSYH01004610.1	51528	408106712
scaff_group_009	WSYH01004611.1	51514	408158226
scaff_group_009	WSYH01000481.1	199279	408357505
scaff_group_009	WSYH01004612.1	51511	408409016
scaff_group_009	WSYH01004613.1	51510	408460526
scaff_group_009	WSYH01004614.1	51509	408512035
scaff_group_009	WSYH01004615.1	51509	408563544
scaff_group_009	WSYH01004616.1	51507	408615051
scaff_group_009	WSYH01004617.1	51500	408666551
scaff_group_009	WSYH01004618.1	51494	408718045
scaff_group_009	WSYH01004619.1	51480	408769525
scaff_group_009	WSYH01004620.1	51457	408820982
scaff_group_009	WSYH01004621.1	51415	408872397
scaff_group_009	WSYH01000068.1	371546	409243943
scaff_group_009	WSYH01000482.1	199090	409443033
scaff_group_009	WSYH01004622.1	51408	409494441
scaff_group_009	WSYH01004623.1	51399	409545840
scaff_group_009	WSYH01004624.1	51398	409597238
scaff_group_009	WSYH01004625.1	51389	409648627
scaff_group_009	WSYH01004626.1	51362	409699989
scaff_group_009	WSYH01004627.1	51346	409751335
scaff_group_009	WSYH01004628.1	51335	409802670
scaff_group_009	WSYH01004629.1	51327	409853997
scaff_group_009	WSYH01004630.1	51321	409905318
scaff_group_009	WSYH01004631.1	51313	409956631
scaff_group_009	WSYH01000483.1	199084	410155715
scaff_group_009	WSYH01004632.1	51299	410207014
scaff_group_009	WSYH01004633.1	51280	410258294
scaff_group_009	WSYH01004634.1	51215	410309509
scaff_group_009	WSYH01004635.1	51174	410360683
scaff_group_009	WSYH01004636.1	51173	410411856
scaff_group_009	WSYH01004637.1	51170	410463026
scaff_group_009	WSYH01004638.1	51162	410514188
scaff_group_009	WSYH01004639.1	51161	410565349
scaff_group_009	WSYH01004640.1	51151	410616500
scaff_group_009	WSYH01004641.1	51139	410667639
scaff_group_009	WSYH01000484.1	199044	410866683
scaff_group_009	WSYH01004642.1	51135	410917818
scaff_group_009	WSYH01004643.1	51128	410968946
scaff_group_009	WSYH01004644.1	51119	411020065
scaff_group_009	WSYH01004645.1	51108	411071173
scaff_group_009	WSYH01004646.1	51099	411122272
scaff_group_009	WSYH01004647.1	51099	411173371
scaff_group_009	WSYH01004648.1	51089	411224460
scaff_group_009	WSYH01004649.1	51076	411275536
scaff_group_009	WSYH01004650.1	51045	411326581
scaff_group_009	WSYH01004651.1	51036	411377617
scaff_group_009	WSYH01000485.1	198919	411576536
scaff_group_009	WSYH01004652.1	51033	411627569
scaff_group_009	WSYH01004653.1	50992	411678561
scaff_group_009	WSYH01004654.1	50967	411729528
scaff_group_009	WSYH01004655.1	50964	411780492
scaff_group_009	WSYH01004656.1	50955	411831447
scaff_group_009	WSYH01004657.1	50954	411882401
scaff_group_009	WSYH01004658.1	50941	411933342
scaff_group_009	WSYH01004659.1	50923	411984265
scaff_group_009	WSYH01004660.1	50921	412035186
scaff_group_009	WSYH01004661.1	50914	412086100
scaff_group_009	WSYH01000486.1	198742	412284842
scaff_group_009	WSYH01004662.1	50909	412335751
scaff_group_009	WSYH01004663.1	50891	412386642
scaff_group_009	WSYH01004664.1	50879	412437521
scaff_group_009	WSYH01004665.1	50870	412488391
scaff_group_009	WSYH01004666.1	50866	412539257
scaff_group_009	WSYH01004667.1	50857	412590114
scaff_group_009	WSYH01004668.1	50850	412640964
