id	scatter_idx	chrom	start	end	scatter_length
scaff_group_008	scat_0010	WSYH01004481.1	1	52885	4977225
scaff_group_008	scat_0010	WSYH01000468.1	1	202899	4977225
scaff_group_008	scat_0010	WSYH01004482.1	1	52880	4977225
scaff_group_008	scat_0010	WSYH01004483.1	1	52865	4977225
scaff_group_008	scat_0010	WSYH01004484.1	1	52864	4977225
scaff_group_008	scat_0010	WSYH01004485.1	1	52861	4977225
scaff_group_008	scat_0010	WSYH01004486.1	1	52861	4977225
scaff_group_008	scat_0010	WSYH01004487.1	1	52856	4977225
scaff_group_008	scat_0010	WSYH01004488.1	1	52854	4977225
scaff_group_008	scat_0010	WSYH01004489.1	1	52848	4977225
scaff_group_008	scat_0010	WSYH01004490.1	1	52834	4977225
scaff_group_008	scat_0010	WSYH01004491.1	1	52819	4977225
scaff_group_008	scat_0010	WSYH01000469.1	1	202147	4977225
scaff_group_008	scat_0010	WSYH01004492.1	1	52818	4977225
scaff_group_008	scat_0010	WSYH01004493.1	1	52813	4977225
scaff_group_008	scat_0010	WSYH01004494.1	1	52806	4977225
scaff_group_008	scat_0010	WSYH01004495.1	1	52798	4977225
scaff_group_008	scat_0010	WSYH01004496.1	1	52796	4977225
scaff_group_008	scat_0011	WSYH01004497.1	1	52777	263799
scaff_group_008	scat_0011	WSYH01004498.1	1	52777	263799
scaff_group_008	scat_0011	WSYH01004499.1	1	52753	263799
scaff_group_008	scat_0011	WSYH01004500.1	1	52752	263799
scaff_group_008	scat_0011	WSYH01004501.1	1	52740	263799
scaff_group_009	scat_0001	WSYH01000470.1	1	201823	4982294
scaff_group_009	scat_0001	WSYH01004502.1	1	52735	4982294
scaff_group_009	scat_0001	WSYH01004503.1	1	52724	4982294
scaff_group_009	scat_0001	WSYH01004504.1	1	52718	4982294
scaff_group_009	scat_0001	WSYH01004505.1	1	52711	4982294
scaff_group_009	scat_0001	WSYH01004506.1	1	52700	4982294
scaff_group_009	scat_0001	WSYH01004507.1	1	52698	4982294
scaff_group_009	scat_0001	WSYH01004508.1	1	52690	4982294
scaff_group_009	scat_0001	WSYH01004509.1	1	52670	4982294
scaff_group_009	scat_0001	WSYH01004510.1	1	52660	4982294
scaff_group_009	scat_0001	WSYH01004511.1	1	52659	4982294
scaff_group_009	scat_0001	WSYH01000471.1	1	201721	4982294
scaff_group_009	scat_0001	WSYH01004512.1	1	52658	4982294
scaff_group_009	scat_0001	WSYH01004513.1	1	52655	4982294
scaff_group_009	scat_0001	WSYH01004514.1	1	52647	4982294
scaff_group_009	scat_0001	WSYH01004515.1	1	52640	4982294
scaff_group_009	scat_0001	WSYH01004516.1	1	52634	4982294
scaff_group_009	scat_0001	WSYH01004517.1	1	52634	4982294
scaff_group_009	scat_0001	WSYH01004518.1	1	52632	4982294
scaff_group_009	scat_0001	WSYH01004519.1	1	52631	4982294
scaff_group_009	scat_0001	WSYH01004520.1	1	52630	4982294
scaff_group_009	scat_0001	WSYH01004521.1	1	52618	4982294
scaff_group_009	scat_0001	WSYH01000067.1	1	372116	4982294
scaff_group_009	scat_0001	WSYH01000472.1	1	201548	4982294
scaff_group_009	scat_0001	WSYH01004522.1	1	52608	4982294
scaff_group_009	scat_0001	WSYH01004523.1	1	52580	4982294
scaff_group_009	scat_0001	WSYH01004524.1	1	52561	4982294
scaff_group_009	scat_0001	WSYH01004525.1	1	52548	4982294
scaff_group_009	scat_0001	WSYH01004526.1	1	52542	4982294
scaff_group_009	scat_0001	WSYH01004527.1	1	52537	4982294
scaff_group_009	scat_0001	WSYH01004528.1	1	52532	4982294
scaff_group_009	scat_0001	WSYH01004529.1	1	52522	4982294
scaff_group_009	scat_0001	WSYH01004530.1	1	52519	4982294
scaff_group_009	scat_0001	WSYH01004531.1	1	52510	4982294
scaff_group_009	scat_0001	WSYH01000473.1	1	201474	4982294
scaff_group_009	scat_0001	WSYH01004532.1	1	52508	4982294
scaff_group_009	scat_0001	WSYH01004533.1	1	52473	4982294
scaff_group_009	scat_0001	WSYH01004534.1	1	52464	4982294
scaff_group_009	scat_0001	WSYH01004535.1	1	52458	4982294
scaff_group_009	scat_0001	WSYH01004536.1	1	52457	4982294
scaff_group_009	scat_0001	WSYH01004537.1	1	52455	4982294
scaff_group_009	scat_0001	WSYH01004538.1	1	52448	4982294
scaff_group_009	scat_0001	WSYH01004539.1	1	52394	4982294
scaff_group_009	scat_0001	WSYH01004540.1	1	52393	4982294
scaff_group_009	scat_0001	WSYH01004541.1	1	52354	4982294
scaff_group_009	scat_0001	WSYH01000474.1	1	201418	4982294
scaff_group_009	scat_0001	WSYH01004542.1	1	52352	4982294
scaff_group_009	scat_0001	WSYH01004543.1	1	52332	4982294
scaff_group_009	scat_0001	WSYH01004544.1	1	52332	4982294
scaff_group_009	scat_0001	WSYH01004545.1	1	52314	4982294
scaff_group_009	scat_0001	WSYH01004546.1	1	52281	4982294
scaff_group_009	scat_0001	WSYH01004547.1	1	52268	4982294
scaff_group_009	scat_0001	WSYH01004548.1	1	52255	4982294
scaff_group_009	scat_0001	WSYH01004549.1	1	52252	4982294
scaff_group_009	scat_0001	WSYH01004550.1	1	52218	4982294
scaff_group_009	scat_0001	WSYH01004551.1	1	52207	4982294
scaff_group_009	scat_0001	WSYH01000475.1	1	201414	4982294
scaff_group_009	scat_0001	WSYH01004552.1	1	52207	4982294
scaff_group_009	scat_0001	WSYH01004553.1	1	52205	4982294
scaff_group_009	scat_0001	WSYH01004554.1	1	52199	4982294
scaff_group_009	scat_0001	WSYH01004555.1	1	52198	4982294
scaff_group_009	scat_0001	WSYH01004556.1	1	52186	4982294
scaff_group_009	scat_0001	WSYH01004557.1	1	52171	4982294
scaff_group_009	scat_0001	WSYH01004558.1	1	52153	4982294
scaff_group_009	scat_0001	WSYH01004559.1	1	52130	4982294
scaff_group_009	scat_0001	WSYH01004560.1	1	52111	4982294
scaff_group_009	scat_0001	WSYH01004561.1	1	52107	4982294
scaff_group_009	scat_0001	WSYH01000476.1	1	201015	4982294
scaff_group_009	scat_0001	WSYH01004562.1	1	52080	4982294
scaff_group_009	scat_0002	WSYH01004563.1	1	52077	4981472
scaff_group_009	scat_0002	WSYH01004564.1	1	52075	4981472
scaff_group_009	scat_0002	WSYH01004565.1	1	52053	4981472
scaff_group_009	scat_0002	WSYH01004566.1	1	52031	4981472
scaff_group_009	scat_0002	WSYH01004567.1	1	52017	4981472
scaff_group_009	scat_0002	WSYH01004568.1	1	52000	4981472
scaff_group_009	scat_0002	WSYH01004569.1	1	51997	4981472
scaff_group_009	scat_0002	WSYH01004570.1	1	51996	4981472
scaff_group_009	scat_0002	WSYH01004571.1	1	51995	4981472
scaff_group_009	scat_0002	WSYH01000477.1	1	200936	4981472
scaff_group_009	scat_0002	WSYH01004572.1	1	51974	4981472
scaff_group_009	scat_0002	WSYH01004573.1	1	51970	4981472
scaff_group_009	scat_0002	WSYH01004574.1	1	51959	4981472
scaff_group_009	scat_0002	WSYH01004575.1	1	51938	4981472
scaff_group_009	scat_0002	WSYH01004576.1	1	51918	4981472
scaff_group_009	scat_0002	WSYH01004577.1	1	51900	4981472
scaff_group_009	scat_0002	WSYH01004578.1	1	51874	4981472
scaff_group_009	scat_0002	WSYH01004579.1	1	51862	4981472
scaff_group_009	scat_0002	WSYH01004580.1	1	51850	4981472
scaff_group_009	scat_0002	WSYH01004581.1	1	51824	4981472
scaff_group_009	scat_0002	WSYH01000478.1	1	200094	4981472
scaff_group_009	scat_0002	WSYH01004582.1	1	51812	4981472
scaff_group_009	scat_0002	WSYH01004583.1	1	51781	4981472
scaff_group_009	scat_0002	WSYH01004584.1	1	51778	4981472
scaff_group_009	scat_0002	WSYH01004585.1	1	51776	4981472
scaff_group_009	scat_0002	WSYH01004586.1	1	51756	4981472
scaff_group_009	scat_0002	WSYH01004587.1	1	51751	4981472
scaff_group_009	scat_0002	WSYH01004588.1	1	51742	4981472
scaff_group_009	scat_0002	WSYH01004589.1	1	51731	4981472
scaff_group_009	scat_0002	WSYH01004590.1	1	51724	4981472
scaff_group_009	scat_0002	WSYH01004591.1	1	51721	4981472
scaff_group_009	scat_0002	WSYH01000479.1	1	199607	4981472
scaff_group_009	scat_0002	WSYH01004592.1	1	51705	4981472
scaff_group_009	scat_0002	WSYH01004593.1	1	51697	4981472
scaff_group_009	scat_0002	WSYH01004594.1	1	51682	4981472
scaff_group_009	scat_0002	WSYH01004595.1	1	51672	4981472
scaff_group_009	scat_0002	WSYH01004596.1	1	51655	4981472
scaff_group_009	scat_0002	WSYH01004597.1	1	51654	4981472
scaff_group_009	scat_0002	WSYH01004598.1	1	51634	4981472
scaff_group_009	scat_0002	WSYH01004599.1	1	51619	4981472
scaff_group_009	scat_0002	WSYH01004600.1	1	51594	4981472
scaff_group_009	scat_0002	WSYH01004601.1	1	51594	4981472
scaff_group_009	scat_0002	WSYH01000480.1	1	199483	4981472
scaff_group_009	scat_0002	WSYH01004602.1	1	51577	4981472
scaff_group_009	scat_0002	WSYH01004603.1	1	51577	4981472
scaff_group_009	scat_0002	WSYH01004604.1	1	51575	4981472
scaff_group_009	scat_0002	WSYH01004605.1	1	51573	4981472
scaff_group_009	scat_0002	WSYH01004606.1	1	51564	4981472
scaff_group_009	scat_0002	WSYH01004607.1	1	51547	4981472
scaff_group_009	scat_0002	WSYH01004608.1	1	51534	4981472
scaff_group_009	scat_0002	WSYH01004609.1	1	51531	4981472
scaff_group_009	scat_0002	WSYH01004610.1	1	51528	4981472
scaff_group_009	scat_0002	WSYH01004611.1	1	51514	4981472
scaff_group_009	scat_0002	WSYH01000481.1	1	199279	4981472
scaff_group_009	scat_0002	WSYH01004612.1	1	51511	4981472
scaff_group_009	scat_0002	WSYH01004613.1	1	51510	4981472
scaff_group_009	scat_0002	WSYH01004614.1	1	51509	4981472
scaff_group_009	scat_0002	WSYH01004615.1	1	51509	4981472
scaff_group_009	scat_0002	WSYH01004616.1	1	51507	4981472
scaff_group_009	scat_0002	WSYH01004617.1	1	51500	4981472
scaff_group_009	scat_0002	WSYH01004618.1	1	51494	4981472
scaff_group_009	scat_0002	WSYH01004619.1	1	51480	4981472
scaff_group_009	scat_0002	WSYH01004620.1	1	51457	4981472
scaff_group_009	scat_0002	WSYH01004621.1	1	51415	4981472
scaff_group_009	scat_0002	WSYH01000068.1	1	371546	4981472
scaff_group_009	scat_0002	WSYH01000482.1	1	199090	4981472
scaff_group_009	scat_0002	WSYH01004622.1	1	51408	4981472
scaff_group_009	scat_0002	WSYH01004623.1	1	51399	4981472
scaff_group_009	scat_0002	WSYH01004624.1	1	51398	4981472
scaff_group_009	scat_0002	WSYH01004625.1	1	51389	4981472
scaff_group_009	scat_0002	WSYH01004626.1	1	51362	4981472
scaff_group_009	scat_0002	WSYH01004627.1	1	51346	4981472
scaff_group_009	scat_0002	WSYH01004628.1	1	51335	4981472
scaff_group_009	scat_0003	WSYH01004629.1	1	51327	4955096
scaff_group_009	scat_0003	WSYH01004630.1	1	51321	4955096
scaff_group_009	scat_0003	WSYH01004631.1	1	51313	4955096
scaff_group_009	scat_0003	WSYH01000483.1	1	199084	4955096
scaff_group_009	scat_0003	WSYH01004632.1	1	51299	4955096
scaff_group_009	scat_0003	WSYH01004633.1	1	51280	4955096
scaff_group_009	scat_0003	WSYH01004634.1	1	51215	4955096
scaff_group_009	scat_0003	WSYH01004635.1	1	51174	4955096
scaff_group_009	scat_0003	WSYH01004636.1	1	51173	4955096
scaff_group_009	scat_0003	WSYH01004637.1	1	51170	4955096
scaff_group_009	scat_0003	WSYH01004638.1	1	51162	4955096
scaff_group_009	scat_0003	WSYH01004639.1	1	51161	4955096
scaff_group_009	scat_0003	WSYH01004640.1	1	51151	4955096
scaff_group_009	scat_0003	WSYH01004641.1	1	51139	4955096
scaff_group_009	scat_0003	WSYH01000484.1	1	199044	4955096
scaff_group_009	scat_0003	WSYH01004642.1	1	51135	4955096
scaff_group_009	scat_0003	WSYH01004643.1	1	51128	4955096
scaff_group_009	scat_0003	WSYH01004644.1	1	51119	4955096
scaff_group_009	scat_0003	WSYH01004645.1	1	51108	4955096
scaff_group_009	scat_0003	WSYH01004646.1	1	51099	4955096
scaff_group_009	scat_0003	WSYH01004647.1	1	51099	4955096
scaff_group_009	scat_0003	WSYH01004648.1	1	51089	4955096
scaff_group_009	scat_0003	WSYH01004649.1	1	51076	4955096
scaff_group_009	scat_0003	WSYH01004650.1	1	51045	4955096
scaff_group_009	scat_0003	WSYH01004651.1	1	51036	4955096
scaff_group_009	scat_0003	WSYH01000485.1	1	198919	4955096
scaff_group_009	scat_0003	WSYH01004652.1	1	51033	4955096
scaff_group_009	scat_0003	WSYH01004653.1	1	50992	4955096
scaff_group_009	scat_0003	WSYH01004654.1	1	50967	4955096
scaff_group_009	scat_0003	WSYH01004655.1	1	50964	4955096
scaff_group_009	scat_0003	WSYH01004656.1	1	50955	4955096
scaff_group_009	scat_0003	WSYH01004657.1	1	50954	4955096
scaff_group_009	scat_0003	WSYH01004658.1	1	50941	4955096
scaff_group_009	scat_0003	WSYH01004659.1	1	50923	4955096
scaff_group_009	scat_0003	WSYH01004660.1	1	50921	4955096
scaff_group_009	scat_0003	WSYH01004661.1	1	50914	4955096
scaff_group_009	scat_0003	WSYH01000486.1	1	198742	4955096
scaff_group_009	scat_0003	WSYH01004662.1	1	50909	4955096
scaff_group_009	scat_0003	WSYH01004663.1	1	50891	4955096
scaff_group_009	scat_0003	WSYH01004664.1	1	50879	4955096
scaff_group_009	scat_0003	WSYH01004665.1	1	50870	4955096
scaff_group_009	scat_0003	WSYH01004666.1	1	50866	4955096
scaff_group_009	scat_0003	WSYH01004667.1	1	50857	4955096
scaff_group_009	scat_0003	WSYH01004668.1	1	50850	4955096
scaff_group_009	scat_0003	WSYH01004669.1	1	50849	4955096
scaff_group_009	scat_0003	WSYH01004670.1	1	50843	4955096
scaff_group_009	scat_0003	WSYH01004671.1	1	50833	4955096
scaff_group_009	scat_0003	WSYH01000487.1	1	198701	4955096
scaff_group_009	scat_0003	WSYH01004672.1	1	50830	4955096
scaff_group_009	scat_0003	WSYH01004673.1	1	50796	4955096
scaff_group_009	scat_0003	WSYH01004674.1	1	50780	4955096
scaff_group_009	scat_0003	WSYH01004675.1	1	50778	4955096
scaff_group_009	scat_0003	WSYH01004676.1	1	50777	4955096
scaff_group_009	scat_0003	WSYH01004677.1	1	50751	4955096
scaff_group_009	scat_0003	WSYH01004678.1	1	50749	4955096
scaff_group_009	scat_0003	WSYH01004679.1	1	50747	4955096
scaff_group_009	scat_0003	WSYH01004680.1	1	50728	4955096
scaff_group_009	scat_0003	WSYH01004681.1	1	50723	4955096
scaff_group_009	scat_0003	WSYH01000488.1	1	198564	4955096
scaff_group_009	scat_0003	WSYH01004682.1	1	50722	4955096
scaff_group_009	scat_0003	WSYH01004683.1	1	50711	4955096
scaff_group_009	scat_0003	WSYH01004684.1	1	50703	4955096
scaff_group_009	scat_0003	WSYH01004685.1	1	50675	4955096
scaff_group_009	scat_0003	WSYH01004686.1	1	50657	4955096
scaff_group_009	scat_0003	WSYH01004687.1	1	50651	4955096
scaff_group_009	scat_0003	WSYH01004688.1	1	50650	4955096
scaff_group_009	scat_0003	WSYH01004689.1	1	50647	4955096
scaff_group_009	scat_0003	WSYH01004690.1	1	50644	4955096
scaff_group_009	scat_0003	WSYH01004691.1	1	50642	4955096
scaff_group_009	scat_0003	WSYH01000489.1	1	198402	4955096
scaff_group_009	scat_0003	WSYH01004692.1	1	50640	4955096
scaff_group_009	scat_0003	WSYH01004693.1	1	50636	4955096
scaff_group_009	scat_0003	WSYH01004694.1	1	50616	4955096
scaff_group_009	scat_0003	WSYH01004695.1	1	50609	4955096
scaff_group_009	scat_0003	WSYH01004696.1	1	50604	4955096
scaff_group_009	scat_0003	WSYH01004697.1	1	50581	4955096
scaff_group_009	scat_0003	WSYH01004698.1	1	50563	4955096
scaff_group_009	scat_0004	WSYH01004699.1	1	50556	4978593
scaff_group_009	scat_0004	WSYH01004700.1	1	50540	4978593
scaff_group_009	scat_0004	WSYH01004701.1	1	50526	4978593
scaff_group_009	scat_0004	WSYH01000490.1	1	198388	4978593
scaff_group_009	scat_0004	WSYH01004702.1	1	50518	4978593
scaff_group_009	scat_0004	WSYH01004703.1	1	50516	4978593
scaff_group_009	scat_0004	WSYH01004704.1	1	50510	4978593
scaff_group_009	scat_0004	WSYH01004705.1	1	50505	4978593
scaff_group_009	scat_0004	WSYH01004706.1	1	50502	4978593
scaff_group_009	scat_0004	WSYH01004707.1	1	50480	4978593
scaff_group_009	scat_0004	WSYH01004708.1	1	50469	4978593
scaff_group_009	scat_0004	WSYH01004709.1	1	50466	4978593
scaff_group_009	scat_0004	WSYH01004710.1	1	50462	4978593
scaff_group_009	scat_0004	WSYH01004711.1	1	50460	4978593
scaff_group_009	scat_0004	WSYH01000491.1	1	198322	4978593
scaff_group_009	scat_0004	WSYH01004712.1	1	50450	4978593
scaff_group_009	scat_0004	WSYH01004713.1	1	50450	4978593
scaff_group_009	scat_0004	WSYH01004714.1	1	50449	4978593
scaff_group_009	scat_0004	WSYH01004715.1	1	50447	4978593
scaff_group_009	scat_0004	WSYH01004716.1	1	50447	4978593
scaff_group_009	scat_0004	WSYH01004717.1	1	50440	4978593
scaff_group_009	scat_0004	WSYH01004718.1	1	50437	4978593
scaff_group_009	scat_0004	WSYH01004719.1	1	50437	4978593
scaff_group_009	scat_0004	WSYH01004720.1	1	50437	4978593
scaff_group_009	scat_0004	WSYH01004721.1	1	50426	4978593
scaff_group_009	scat_0004	WSYH01000069.1	1	370598	4978593
scaff_group_009	scat_0004	WSYH01000492.1	1	198253	4978593
scaff_group_009	scat_0004	WSYH01004722.1	1	50424	4978593
scaff_group_009	scat_0004	WSYH01004723.1	1	50409	4978593
scaff_group_009	scat_0004	WSYH01004724.1	1	50376	4978593
scaff_group_009	scat_0004	WSYH01004725.1	1	50374	4978593
scaff_group_009	scat_0004	WSYH01004726.1	1	50366	4978593
scaff_group_009	scat_0004	WSYH01004727.1	1	50365	4978593
scaff_group_009	scat_0004	WSYH01004728.1	1	50349	4978593
scaff_group_009	scat_0004	WSYH01004729.1	1	50332	4978593
scaff_group_009	scat_0004	WSYH01004730.1	1	50302	4978593
scaff_group_009	scat_0004	WSYH01004731.1	1	50295	4978593
scaff_group_009	scat_0004	WSYH01000493.1	1	198213	4978593
scaff_group_009	scat_0004	WSYH01004732.1	1	50285	4978593
scaff_group_009	scat_0004	WSYH01004733.1	1	50274	4978593
scaff_group_009	scat_0004	WSYH01004734.1	1	50271	4978593
scaff_group_009	scat_0004	WSYH01004735.1	1	50265	4978593
scaff_group_009	scat_0004	WSYH01004736.1	1	50257	4978593
scaff_group_009	scat_0004	WSYH01004737.1	1	50256	4978593
scaff_group_009	scat_0004	WSYH01004738.1	1	50255	4978593
scaff_group_009	scat_0004	WSYH01004739.1	1	50247	4978593
scaff_group_009	scat_0004	WSYH01004740.1	1	50235	4978593
scaff_group_009	scat_0004	WSYH01004741.1	1	50234	4978593
scaff_group_009	scat_0004	WSYH01000494.1	1	198148	4978593
scaff_group_009	scat_0004	WSYH01004742.1	1	50233	4978593
scaff_group_009	scat_0004	WSYH01004743.1	1	50228	4978593
scaff_group_009	scat_0004	WSYH01004744.1	1	50224	4978593
scaff_group_009	scat_0004	WSYH01004745.1	1	50222	4978593
scaff_group_009	scat_0004	WSYH01004746.1	1	50217	4978593
scaff_group_009	scat_0004	WSYH01004747.1	1	50211	4978593
scaff_group_009	scat_0004	WSYH01004748.1	1	50200	4978593
scaff_group_009	scat_0004	WSYH01004749.1	1	50198	4978593
scaff_group_009	scat_0004	WSYH01004750.1	1	50197	4978593
scaff_group_009	scat_0004	WSYH01004751.1	1	50194	4978593
scaff_group_009	scat_0004	WSYH01000495.1	1	198140	4978593
scaff_group_009	scat_0004	WSYH01004752.1	1	50190	4978593
scaff_group_009	scat_0004	WSYH01004753.1	1	50187	4978593
scaff_group_009	scat_0004	WSYH01004754.1	1	50142	4978593
scaff_group_009	scat_0004	WSYH01004755.1	1	50137	4978593
scaff_group_009	scat_0004	WSYH01004756.1	1	50135	4978593
scaff_group_009	scat_0004	WSYH01004757.1	1	50122	4978593
scaff_group_009	scat_0004	WSYH01004758.1	1	50118	4978593
scaff_group_009	scat_0004	WSYH01004759.1	1	50106	4978593
scaff_group_009	scat_0004	WSYH01004760.1	1	50083	4978593
scaff_group_009	scat_0004	WSYH01004761.1	1	50065	4978593
scaff_group_009	scat_0004	WSYH01000496.1	1	197963	4978593
scaff_group_009	scat_0004	WSYH01004762.1	1	50058	4978593
scaff_group_009	scat_0005	WSYH01004763.1	1	50055	4819330
scaff_group_009	scat_0005	WSYH01004764.1	1	50042	4819330
scaff_group_009	scat_0005	WSYH01004765.1	1	50037	4819330
scaff_group_009	scat_0005	WSYH01004766.1	1	50022	4819330
scaff_group_009	scat_0005	WSYH01004767.1	1	50014	4819330
scaff_group_009	scat_0005	WSYH01004768.1	1	50013	4819330
scaff_group_009	scat_0005	WSYH01004769.1	1	50013	4819330
scaff_group_009	scat_0005	WSYH01000497.1	1	197723	4819330
scaff_group_009	scat_0005	WSYH01000498.1	1	197624	4819330
scaff_group_009	scat_0005	WSYH01000499.1	1	197607	4819330
scaff_group_009	scat_0005	WSYH01000500.1	1	197605	4819330
scaff_group_009	scat_0005	WSYH01000501.1	1	197494	4819330
scaff_group_009	scat_0005	WSYH01000070.1	1	367095	4819330
scaff_group_009	scat_0005	WSYH01000502.1	1	197402	4819330
scaff_group_009	scat_0005	WSYH01000503.1	1	197124	4819330
scaff_group_009	scat_0005	WSYH01000504.1	1	196840	4819330
scaff_group_009	scat_0005	WSYH01000505.1	1	196796	4819330
scaff_group_009	scat_0005	WSYH01000506.1	1	196722	4819330
scaff_group_009	scat_0005	WSYH01000507.1	1	196356	4819330
scaff_group_009	scat_0005	WSYH01000508.1	1	196296	4819330
scaff_group_009	scat_0005	WSYH01000509.1	1	196038	4819330
scaff_group_009	scat_0005	WSYH01000510.1	1	196020	4819330
scaff_group_009	scat_0005	WSYH01000511.1	1	195994	4819330
scaff_group_009	scat_0005	WSYH01000071.1	1	365669	4819330
scaff_group_009	scat_0005	WSYH01000512.1	1	195882	4819330
scaff_group_009	scat_0005	WSYH01000513.1	1	195702	4819330
scaff_group_009	scat_0005	WSYH01000514.1	1	195589	4819330
scaff_group_009	scat_0005	WSYH01000515.1	1	195556	4819330
scaff_group_009	scat_0006	WSYH01000516.1	1	195405	4928519
scaff_group_009	scat_0006	WSYH01000517.1	1	195352	4928519
scaff_group_009	scat_0006	WSYH01000518.1	1	195285	4928519
scaff_group_009	scat_0006	WSYH01000519.1	1	195169	4928519
scaff_group_009	scat_0006	WSYH01000520.1	1	195162	4928519
scaff_group_009	scat_0006	WSYH01000521.1	1	195106	4928519
scaff_group_009	scat_0006	WSYH01000027.1	1	501757	4928519
scaff_group_009	scat_0006	WSYH01000072.1	1	365608	4928519
scaff_group_009	scat_0006	WSYH01000522.1	1	195014	4928519
scaff_group_009	scat_0006	WSYH01000523.1	1	194983	4928519
scaff_group_009	scat_0006	WSYH01000524.1	1	194898	4928519
scaff_group_009	scat_0006	WSYH01000525.1	1	194522	4928519
scaff_group_009	scat_0006	WSYH01000526.1	1	194229	4928519
scaff_group_009	scat_0006	WSYH01000527.1	1	194205	4928519
scaff_group_009	scat_0006	WSYH01000528.1	1	194086	4928519
scaff_group_009	scat_0006	WSYH01000529.1	1	193958	4928519
scaff_group_009	scat_0006	WSYH01000530.1	1	193847	4928519
scaff_group_009	scat_0006	WSYH01000531.1	1	193737	4928519
scaff_group_009	scat_0006	WSYH01000073.1	1	365216	4928519
scaff_group_009	scat_0006	WSYH01000532.1	1	193717	4928519
scaff_group_009	scat_0006	WSYH01000533.1	1	193685	4928519
scaff_group_009	scat_0006	WSYH01000534.1	1	193578	4928519
scaff_group_009	scat_0007	WSYH01000535.1	1	193496	4952616
scaff_group_009	scat_0007	WSYH01000536.1	1	193326	4952616
scaff_group_009	scat_0007	WSYH01000537.1	1	193259	4952616
scaff_group_009	scat_0007	WSYH01000538.1	1	193001	4952616
scaff_group_009	scat_0007	WSYH01000539.1	1	192930	4952616
scaff_group_009	scat_0007	WSYH01000540.1	1	192854	4952616
scaff_group_009	scat_0007	WSYH01000541.1	1	192621	4952616
scaff_group_009	scat_0007	WSYH01000074.1	1	365058	4952616
scaff_group_009	scat_0007	WSYH01000542.1	1	192425	4952616
scaff_group_009	scat_0007	WSYH01000543.1	1	192334	4952616
scaff_group_009	scat_0007	WSYH01000544.1	1	192141	4952616
scaff_group_009	scat_0007	WSYH01000545.1	1	191869	4952616
scaff_group_009	scat_0007	WSYH01000546.1	1	191869	4952616
scaff_group_009	scat_0007	WSYH01000547.1	1	191827	4952616
scaff_group_009	scat_0007	WSYH01000548.1	1	191772	4952616
scaff_group_009	scat_0007	WSYH01000549.1	1	191629	4952616
scaff_group_009	scat_0007	WSYH01000550.1	1	191584	4952616
scaff_group_009	scat_0007	WSYH01000551.1	1	191351	4952616
scaff_group_009	scat_0007	WSYH01000075.1	1	364540	4952616
scaff_group_009	scat_0007	WSYH01000552.1	1	191181	4952616
scaff_group_009	scat_0007	WSYH01000553.1	1	191133	4952616
scaff_group_009	scat_0007	WSYH01000554.1	1	190407	4952616
scaff_group_009	scat_0007	WSYH01000555.1	1	190273	4952616
scaff_group_009	scat_0007	WSYH01000556.1	1	189736	4952616
scaff_group_009	scat_0008	WSYH01000557.1	1	189629	4868877
scaff_group_009	scat_0008	WSYH01000558.1	1	189538	4868877
scaff_group_009	scat_0008	WSYH01000559.1	1	189473	4868877
scaff_group_009	scat_0008	WSYH01000560.1	1	189428	4868877
scaff_group_009	scat_0008	WSYH01000561.1	1	189296	4868877
scaff_group_009	scat_0008	WSYH01000076.1	1	362516	4868877
scaff_group_009	scat_0008	WSYH01000562.1	1	189049	4868877
scaff_group_009	scat_0008	WSYH01000563.1	1	189039	4868877
scaff_group_009	scat_0008	WSYH01000564.1	1	188803	4868877
scaff_group_009	scat_0008	WSYH01000565.1	1	188670	4868877
scaff_group_009	scat_0008	WSYH01000566.1	1	188483	4868877
scaff_group_009	scat_0008	WSYH01000567.1	1	188434	4868877
scaff_group_009	scat_0008	WSYH01000568.1	1	188299	4868877
scaff_group_009	scat_0008	WSYH01000569.1	1	188176	4868877
scaff_group_009	scat_0008	WSYH01000570.1	1	188139	4868877
scaff_group_009	scat_0008	WSYH01000571.1	1	187927	4868877
scaff_group_009	scat_0008	WSYH01000077.1	1	361661	4868877
scaff_group_009	scat_0008	WSYH01000572.1	1	187878	4868877
scaff_group_009	scat_0008	WSYH01000573.1	1	187695	4868877
scaff_group_009	scat_0008	WSYH01000574.1	1	187634	4868877
scaff_group_009	scat_0008	WSYH01000575.1	1	187614	4868877
scaff_group_009	scat_0008	WSYH01000576.1	1	187342	4868877
scaff_group_009	scat_0008	WSYH01000577.1	1	187286	4868877
scaff_group_009	scat_0008	WSYH01000578.1	1	186868	4868877
scaff_group_009	scat_0009	WSYH01000579.1	1	186671	4990864
scaff_group_009	scat_0009	WSYH01000580.1	1	186637	4990864
scaff_group_009	scat_0009	WSYH01000581.1	1	186504	4990864
scaff_group_009	scat_0009	WSYH01000078.1	1	361008	4990864
scaff_group_009	scat_0009	WSYH01000582.1	1	186397	4990864
scaff_group_009	scat_0009	WSYH01000583.1	1	186224	4990864
scaff_group_009	scat_0009	WSYH01000584.1	1	186195	4990864
scaff_group_009	scat_0009	WSYH01000585.1	1	186000	4990864
scaff_group_009	scat_0009	WSYH01000586.1	1	185973	4990864
scaff_group_009	scat_0009	WSYH01000587.1	1	185955	4990864
scaff_group_009	scat_0009	WSYH01000588.1	1	185921	4990864
